"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 22 13:00:32 GMT 2024","Fri Nov 22 13:00:32 GMT 2024","8","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateProjectTest","org.example.teamcitypro.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Fri Nov 22 12:59:34 GMT 2024","Fri Nov 22 13:00:30 GMT 2024","56126","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateProjectTest","org.example.teamcitypro.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Fri Nov 22 12:58:25 GMT 2024","Fri Nov 22 12:59:21 GMT 2024","56133","Surefire suite","Surefire test","org.example.teamcitypro.ui.SetupServerTest","org.example.teamcitypro.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Fri Nov 22 13:00:32 GMT 2024","Fri Nov 22 13:00:52 GMT 2024","19824","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateBuildTypeTest","org.example.teamcitypro.ui.CreateBuildTypeTest","userCreatesBuildType","User should be able to create a build type",""
"passed","Fri Nov 22 13:00:53 GMT 2024","Fri Nov 22 13:01:07 GMT 2024","14298","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateBuildTypeTest","org.example.teamcitypro.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyName","User should NOT be able to create a build type without name",""
