"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 22 11:46:06 GMT 2024","Fri Nov 22 11:46:26 GMT 2024","20455","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateBuildTypeTest","org.example.teamcitypro.ui.CreateBuildTypeTest","userCreatesBuildType","User should be able to create a build type",""
"passed","Fri Nov 22 11:45:06 GMT 2024","Fri Nov 22 11:46:04 GMT 2024","58122","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateProjectTest","org.example.teamcitypro.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Fri Nov 22 11:43:57 GMT 2024","Fri Nov 22 11:44:53 GMT 2024","55510","Surefire suite","Surefire test","org.example.teamcitypro.ui.SetupServerTest","org.example.teamcitypro.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Fri Nov 22 11:46:28 GMT 2024","Fri Nov 22 11:46:42 GMT 2024","14081","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateBuildTypeTest","org.example.teamcitypro.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyName","User should NOT be able to create a build type without name",""
"passed","Fri Nov 22 11:46:06 GMT 2024","Fri Nov 22 11:46:06 GMT 2024","2","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateProjectTest","org.example.teamcitypro.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
