"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 13:37:33 GMT 2024","Thu Nov 21 13:37:35 GMT 2024","2015","Surefire suite","Surefire test","org.example.teamcitypro.api.BuildTypeTest","org.example.teamcitypro.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Thu Nov 21 13:37:39 GMT 2024","Thu Nov 21 13:37:40 GMT 2024","209","Surefire suite","Surefire test","org.example.teamcitypro.api.ProjectTest","org.example.teamcitypro.api.ProjectTest","projectCreatedForSpecialSymbolsInNameTest","User can create project with special symbols in name",""
"passed","Thu Nov 21 13:36:21 GMT 2024","Thu Nov 21 13:37:17 GMT 2024","55675","Surefire suite","Surefire test","org.example.teamcitypro.ui.SetupServerTest","org.example.teamcitypro.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Thu Nov 21 13:37:38 GMT 2024","Thu Nov 21 13:37:38 GMT 2024","460","Surefire suite","Surefire test","org.example.teamcitypro.api.BuildTypeTest","org.example.teamcitypro.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Thu Nov 21 13:37:38 GMT 2024","Thu Nov 21 13:37:39 GMT 2024","325","Surefire suite","Surefire test","org.example.teamcitypro.api.ProjectTest","org.example.teamcitypro.api.ProjectTest","projectCreatedFor4000SymbolsInNameTest","User can create project with 4000 symbols in name",""
"passed","Thu Nov 21 13:37:37 GMT 2024","Thu Nov 21 13:37:38 GMT 2024","444","Surefire suite","Surefire test","org.example.teamcitypro.api.BuildTypeTest","org.example.teamcitypro.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Nov 21 13:37:41 GMT 2024","Thu Nov 21 13:37:42 GMT 2024","1059","Surefire suite","Surefire test","org.example.teamcitypro.api.ProjectTest","org.example.teamcitypro.api.ProjectTest","projectIsNotCreatedForEmptyIdTest","User should not be able to create project with empty Id",""
"passed","Thu Nov 21 13:37:36 GMT 2024","Thu Nov 21 13:37:37 GMT 2024","1142","Surefire suite","Surefire test","org.example.teamcitypro.api.BuildTypeTest","org.example.teamcitypro.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Thu Nov 21 13:37:40 GMT 2024","Thu Nov 21 13:37:41 GMT 2024","288","Surefire suite","Surefire test","org.example.teamcitypro.api.ProjectTest","org.example.teamcitypro.api.ProjectTest","projectCreatedForStandardPositiveCaseTest","User should be able to create project",""
"passed","Thu Nov 21 13:37:42 GMT 2024","Thu Nov 21 13:37:42 GMT 2024","133","Surefire suite","Surefire test","org.example.teamcitypro.api.ProjectTest","org.example.teamcitypro.api.ProjectTest","projectIsNotCreatedForEmptyNameTest","User should not be able to create project with empty name",""
"passed","Thu Nov 21 13:37:42 GMT 2024","Thu Nov 21 13:37:42 GMT 2024","167","Surefire suite","Surefire test","org.example.teamcitypro.api.ProjectTest","org.example.teamcitypro.api.ProjectTest","projectIsNotCreatedForTheSameIdTest","User should not be able to create two projects with the same id",""
"passed","Thu Nov 21 13:37:39 GMT 2024","Thu Nov 21 13:37:39 GMT 2024","371","Surefire suite","Surefire test","org.example.teamcitypro.api.ProjectTest","org.example.teamcitypro.api.ProjectTest","projectCreatedForRussianPolishEncodingInNameTest","User can create project with Russian and Polish symbols in name",""
