"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 28 17:33:04 GMT 2025","Fri Mar 28 17:34:03 GMT 2025","59480","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateProjectTest","org.example.teamcitypro.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Fri Mar 28 17:34:05 GMT 2025","Fri Mar 28 17:34:26 GMT 2025","21120","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateBuildTypeTest","org.example.teamcitypro.ui.CreateBuildTypeTest","userCreatesBuildType","User should be able to create a build type",""
"passed","Fri Mar 28 17:34:05 GMT 2025","Fri Mar 28 17:34:05 GMT 2025","1","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateProjectTest","org.example.teamcitypro.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Fri Mar 28 17:31:54 GMT 2025","Fri Mar 28 17:32:50 GMT 2025","55988","Surefire suite","Surefire test","org.example.teamcitypro.ui.SetupServerTest","org.example.teamcitypro.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Fri Mar 28 17:34:28 GMT 2025","Fri Mar 28 17:34:43 GMT 2025","15149","Surefire suite","Surefire test","org.example.teamcitypro.ui.CreateBuildTypeTest","org.example.teamcitypro.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyName","User should NOT be able to create a build type without name",""
